"x","y","min.cover","max.cover","mean.cover","count"
285453.167065216,4322039.61031289,1,100,80.5699481865285,193
286173.81369734,4322016.51186729,4,100,56.52,25
292993.257175601,4323829.46838903,2,100,73.2173913043478,69
293277.906005032,4324034.8195596,1,100,69.3230769230769,65
297123.356554483,4323795.94043872,2,100,75.2571428571429,105
297392.83869734,4323902.38686729,1,100,74.0625,80
298881.01369734,4323955.31186729,1,100,68.1866666666667,75
299262.268491861,4324407.03241524,1,100,86.4703196347032,219
299582.232928109,4324033.95417498,2,100,82.4326923076923,104
299878.427983054,4324247.69043872,2,100,79.5535714285714,168
300421.857532956,4324057.58036044,3,100,72.8356164383562,73
300803.431088644,4323964.9466499,1,100,81.9304347826087,115
301238.048092244,4324181.55645328,2,100,83.0636942675159,157
301623.883910106,4323729.4799524,2,100,85.8244680851064,188
302101.024508151,4323513.18754297,1,100,74.8783783783784,74
302872.631279758,4323695.25912004,1,100,75.2637362637363,91
303274.880364007,4323647.17853396,1,100,66.1111111111111,45
303321.340457903,4323836.45552926,1,100,77,71
303441.73543647,4323984.25099772,1,100,67.1086956521739,46
303364.950539445,4323198.82765676,1,100,76.6526315789474,95
303540.740013129,4323441.9855515,2,100,71.1929824561404,57
303894.620477001,4324364.5457656,1,100,74.4745762711864,59
303928.870413758,4324569.37753893,2,100,72.865671641791,67
305837.136774263,4324720.20417498,6,100,70.2051282051282,39
306284.531879158,4325145.23914002,1,100,58.7045454545455,44
306740.556163093,4325287.99131935,1,100,80.7328767123288,146
306444.73543647,4325512.42491077,1,100,75.7130434782609,115
311352.435919562,4331733.6229784,8,100,80.3796296296296,108
311567.356554483,4331635.36901015,1,95,43.1428571428571,14
312387.781264908,4332117.9172727,2,100,67.3243243243243,37
312995.740013129,4332697.38028834,1,100,73.5263157894737,76
313142.575902064,4332387.62997753,1,100,80.9055118110236,127
313375.927983054,4332470.226153,1,100,71.2857142857143,70
313628.785125911,4332955.36901015,1,100,67.3392857142857,56
314238.675235802,4333242.12725191,7,100,77.9230769230769,78
314793.547030673,4333324.17853396,1,100,71.9444444444444,72
316063.547030673,4333619.17853396,4,100,67.962962962963,27
316295.723901422,4333655.16492851,1,100,72.2857142857143,49
317920.982928109,4335456.35802114,2,100,70.4615384615385,39
318291.024508151,4338190.6199754,1,100,74.2612612612613,111
318492.382372039,4338494.68054199,1,100,84.281124497992,249
239721.061154967,4434690.30847746,1,100,65.1864406779661,59
239418.043886019,4434882.22884842,1,100,78.7358490566038,106
239658.317145616,4434889.7532466,2,100,72.6379310344828,58
238683.317145616,4435042.85669488,3,100,78.1034482758621,87
238002.467218467,4434685.61045884,1,100,72.5774647887324,71
237274.304606431,4434932.14823093,1,100,79.4272727272727,110
237293.945040624,4435165.94470311,2,100,74.4925373134328,67
236196.58869734,4434934.82436729,1,100,83.7875,160
235968.010307509,4435112.85085034,2,100,71.6271186440678,59
235707.666527529,4435238.26658427,1,100,78.4056603773585,106
235433.69195821,4434991.09882381,1,100,79.9673913043478,92
235395.68244734,4435685.94936729,1,100,71.546875,64
234678.732215859,4436040.66001544,1,100,77.2716049382716,81
233755.041283547,4436448.37393626,1,100,75.183908045977,87
233160.957498993,4436247.38790035,1,100,78.8677685950413,121
232854.958222887,4436471.85493298,1,100,80.6569343065693,137
232494.842518301,4436992.86121227,5,100,86.9213973799127,229
232941.99713683,4436809.00868258,1,100,82.5923566878981,157
232383.140526608,4436409.95089168,1,100,76.219512195122,82
232117.530770511,4436591.41430631,1,100,76.1219512195122,82
230821.047030673,4437510.42853396,1,100,73.3611111111111,72
230450.648479949,4437708.01911367,1,100,84.4830917874396,207
229677.743109105,4437584.62951435,1,100,76.1882352941176,85
230056.53369734,4437863.31186729,1,100,80.016,125
229128.295889121,4437794.15570291,2,100,75.8356164383562,73
229203.661973202,4438190.09807419,1,100,74.7586206896552,87
228956.31369734,4438262.31186729,1,100,76.22,100
228756.880364007,4438150.84520062,1,100,49.6666666666667,18
226107.925561747,4438824.46101983,1,100,78.2033898305085,118
226662.486424613,4438834.33004911,2,100,59.9545454545455,22
225542.499411626,4438973.65472443,1,100,76.8380952380952,105
224935.070840197,4439481.94043872,1,100,62.4571428571429,35
224150.701502218,4439493.73137949,3,100,58.9268292682927,41
223917.71369734,4439823.01186729,1,100,79.1333333333333,120
223724.940970067,4440026.14823093,1,100,69.6181818181818,55
223591.181439275,4440171.22154471,3,100,67.0645161290323,31
223219.142268769,4440032.51186729,1,100,67.25,84
223283.395515522,4440289.33004911,2,100,66.5454545454545,44
224099.142268769,4440038.49401015,1,100,73.6160714285714,112
223231.867240647,4439728.10241847,1,100,78.251968503937,127
222980.927983054,4440663.94043872,3,100,66.7857142857143,42
223068.295889121,4441378.53926455,6,100,72.7397260273973,73
222884.97932234,4441552.58999229,1,100,80.5234375,128
221459.142268769,4443379.476153,1,100,72.6607142857143,56
221439.611287701,4443587.93355404,3,100,79.5060240963855,83
219445.445485419,4444976.41915206,1,100,80.0529801324503,151
219199.625462046,4445071.41943032,3,100,80.6218487394958,119
218329.625462046,4445410.74716141,1,100,73.4803921568627,102
217825.534798257,4445562.78709665,1,100,78.3577981651376,109
217821.21369734,4445306.51186729,3,100,74.85,60
216726.688517484,4445617.33201118,1,100,80.8273381294964,139
216767.901558612,4445229.39048001,1,100,83.1791907514451,173
216282.65272173,4445210.92650144,5,100,74.4390243902439,82
216768.124145101,4445836.09395684,1,100,70.2835820895522,67
216074.579894523,4445231.24426166,1,100,70.5633802816901,71
215266.907245727,4445550.65702858,1,100,79.0887096774194,124
215594.74494734,4444299.23061729,1,100,71.59375,64
214090.35454241,4443236.03299405,1,100,70.6901408450704,71
213871.850060976,4443514.87550365,1,100,66.9636363636364,55
213415.685395453,4443018.73828238,1,100,64.4528301886792,53
213053.479003462,4442744.34860198,1,100,79.2176870748299,147
211964.360038803,4440953.73137949,1,100,79.0081300813008,123
211753.661973202,4441073.63255695,1,100,77.1896551724138,116
211609.272520869,4441194.51186729,1,100,69.5882352941177,85
211943.603527848,4441535.9016978,1,100,85.225988700565,177
211492.955632824,4441987.67315761,1,100,67.6612903225806,62
210825.642268769,4442515.36901015,1,100,81.7214285714286,140
210603.78985628,4442687.28007921,1,100,79.5960264900662,151
210297.535125911,4442762.86901015,1,100,69.0535714285714,56
209876.73543647,4442739.46838903,3,100,74.8985507246377,69
209380.116609961,4443311.34681875,1,100,76.2621359223301,103
209121.642268769,4443384.75676525,3,100,71.3673469387755,49
209371.367543494,4443538.28109806,1,100,76.6025641025641,78
207912.141408183,4444082.57210825,1,100,80.4156626506024,166
207291.642268769,4443896.92745171,1,100,72.8961038961039,77
206737.71369734,4444253.4209582,3,100,73.4886363636364,88
206326.950539445,4444523.56449887,2,100,75.3684210526316,95
206345.36994734,4445137.35561729,2,100,79.859375,128
206149.778914731,4445191.75099772,2,100,77.7173913043478,92
199870.976029179,4446957.57913186,1,100,84.1793721973094,223
199284.064629017,4446998.59882381,1,100,85.9968944099379,322
199739.389521516,4447751.19318597,1,100,80.3516483516484,182
199452.281366513,4447856.60961165,1,100,85.0601503759399,266
198615.008217888,4447603.744744,1,100,79.9178082191781,219
198428.290620417,4448282.47340575,1,100,85.2307692307692,260
197398.675235802,4448080.7169955,1,100,76.1623931623932,117
196960.54443664,4447711.5974704,1,100,90.3793774319066,514
195943.469511293,4447885.07000683,2,100,72.6976744186046,43
196166.008089863,4447836.90439065,1,100,79.0093457943925,107
195734.331344399,4447796.923632,1,100,79.4803921568627,102
195949.397370809,4448511.89962239,1,100,87.734693877551,294
195027.951402258,4447635.95449024,1,100,85.5147540983607,305
194592.474566905,4448362.1640412,1,100,79.0260869565217,115
193645.21369734,4448745.12056294,1,100,82.0434782608696,138
184315.656735315,4449837.70174071,1,100,75.1139240506329,79
183965.723901422,4450158.63431627,3,100,75.5510204081633,49
182865.21369734,4449932.226153,2,100,74.8142857142857,70
182639.005643649,4450098.95482031,3,100,77.510067114094,149
182444.521389648,4450083.28109806,2,100,79.7948717948718,195
182566.324808451,4449391.40075618,1,100,83.0432098765432,162
179591.826600566,4449168.64089955,1,100,85.0483870967742,186
179242.01369734,4449091.71186729,1,100,88.0466666666667,300
179126.529486814,4449657.2487094,1,100,86.0994152046784,171
178676.976287268,4449644.02265866,1,100,83.8776978417266,139
177796.759151885,4448831.05732184,1,100,82.0060606060606,165
177538.406468424,4448900.64439741,7,100,86.644578313253,166
145256.262477828,4442749.97528192,1,100,84.1365853658537,205
144977.356554483,4442667.81798974,1,100,68.6938775510204,49
144771.706234653,4442714.30291207,3,100,78.1791044776119,67
144745.71369734,4442526.51186729,3,100,52,20
144153.773019374,4442600.64746051,1,100,64.3389830508475,59
142682.880364007,4441955.84520062,1,100,67.1333333333333,45
141255.647223352,4442321.99163608,1,100,80.4450867052023,173
140946.77619734,4442541.88686729,1,100,65.25,32
140783.727210854,4442597.37673216,4,100,68.6486486486486,37
140856.161973202,4442861.73600522,1,100,79.9827586206897,116
140531.376488038,4442698.90721613,1,100,75.7209302325581,86
140563.583262557,4442998.81621512,1,100,78.6739130434783,92
140319.283464782,4443085.07000683,1,100,76.5348837209302,86
140079.444466571,4443092.12725191,4,100,60.9230769230769,26
139242.375859502,4443275.6199754,6,100,75.3378378378378,74
138887.860756164,4443297.51186729,2,100,65.9117647058823,34
138851.593007685,4442980.44290177,1,100,67.0344827586207,29
138255.619102745,4443066.0253808,1,100,72.9189189189189,74
138379.161065761,4443385.93291992,1,100,66.6842105263158,38
137953.21369734,4443286.17853396,1,100,74.4333333333333,90
137697.09369734,4443353.07186729,1,100,77.184,125
137215.616923146,4443041.30218987,1,100,77.8145161290323,124
137446.73543647,4443066.85969338,1,100,75.304347826087,69
136861.927983054,4442990.51186729,1,100,74.9619047619048,105
136717.070840197,4442775.94043872,1,100,67.9428571428571,35
136295.556163093,4443015.79953852,1,100,72.5479452054795,73
136329.58869734,4442829.69936729,1,100,59.21875,32
136339.41369734,4442702.91186729,4,100,63.32,25
136115.01369734,4442204.11186729,1,100,71.1066666666667,75
135839.322608231,4442296.07622373,1,100,79.4752475247525,101
135511.760089093,4442353.43970234,4,100,80.9587628865979,97
135143.427983054,4442400.726153,2,100,74.2380952380952,84
134841.030023871,4442415.57309178,10,100,76.9387755102041,49
134790.624656244,4442177.03241524,1,100,75.2876712328767,73
134782.031879158,4442631.60277638,1,100,60.3939393939394,33
134664.407245727,4442461.866706,2,100,68.9354838709677,31
134553.743109105,4442598.68833788,1,100,66.4411764705882,34
134911.352937846,4442922.89161413,3,100,76.7721518987342,79
134357.198991458,4442089.79127906,1,100,84.8602941176471,136
134121.792644708,4442136.19607782,1,100,72.280701754386,57
134595.21369734,4441917.51186729,3,100,70.7692307692308,52
133668.845276287,4442079.35397255,2,100,79.0421052631579,95
132765.21369734,4441557.51186729,19,72,49.25,8
132325.660125911,4441359.56543872,1,100,75.9285714285714,112
132326.122788249,4441771.60277638,2,100,57.2727272727273,22
132135.21369734,4441707.51186729,4,84,45.25,8
131997.21369734,4442172.51186729,1,100,45.3,10
131751.978403222,4442171.04127906,2,100,77.2843137254902,102
131518.278213469,4442384.44735116,1,100,69.6129032258064,62
130701.96369734,4440157.63686729,3,100,76,80
130875.906005032,4440000.97340575,1,100,72.9076923076923,65
130826.880364007,4439787.51186729,1,100,65.25,36
130583.21369734,4439664.51186729,5,100,69.3666666666667,30
128448.506380267,4439289.21918436,1,100,70.8414634146341,82
127995.21369734,4439567.01186729,1,100,70.9833333333333,60
127793.192420744,4439582.9373992,1,100,68.6170212765958,47
128260.21369734,4439068.87550365,3,100,66.6060606060606,33
127651.927983054,4439530.79758158,1,100,61.5428571428571,35
126044.194279864,4438560.57011972,1,100,77.8058252427184,103
125784.33740868,4438552.09949616,2,100,76.0618556701031,97
125843.727210854,4438902.9172727,1,100,72.9594594594595,74
124088.395515522,4438928.226153,1,100,73.3246753246753,77
123785.36994734,4438930.16811729,1,100,78.390625,64
123515.162150948,4438949.21289822,2,100,79.7835051546392,97
123263.707673244,4438604.68054199,1,100,79.5421686746988,83
123060.579550999,4438604.70698924,3,100,74.280487804878,82
122612.601757041,4438598.48201654,1,100,85.6766169154229,201
122245.538372665,4438617.1222569,3,100,80.2077922077922,154
121429.201039112,4438969.72705716,2,100,78.2025316455696,79
121083.148479949,4438955.33795425,1,100,78.8913043478261,92
120930.21369734,4438682.85085034,3,100,73.2372881355932,59
120186.420593892,4438558.02910867,1,100,62.6379310344828,58
119673.659643286,4438923.99835378,1,100,83.027027027027,148
119057.952827775,4439050.9466499,2,100,82.2434782608696,115
119316.81369734,4438934.31186729,5,100,74.5,50
119128.21369734,4438713.51186729,3,100,78.4222222222222,90
117151.324808451,4441131.40075618,5,100,59.6666666666667,27
117070.015677538,4442510.53166927,2,100,72.8910891089109,101
117211.41369734,4443077.31186729,1,100,54.2,25
117262.71369734,4443216.37550365,1,100,68.2727272727273,44
117009.759151885,4443292.05732184,2,100,71.7272727272727,44
116824.639926848,4443563.33153942,1,100,73.7868852459016,61
117046.642268769,4443723.94043872,1,100,58.0714285714286,42
117237.079368982,4443849.37753893,2,100,74.134328358209,67
117206.122788249,4444610.01186729,2,100,66.2727272727273,44
117370.927983054,4444592.86901015,7,100,67.1428571428571,28
116906.999411626,4444771.79758158,5,100,74.3392857142857,56
116945.308036963,4444990.81375408,3,100,76.5849056603774,53
116949.21369734,4445347.26186729,1,100,75.725,80
116925.825942238,4445857.30778566,1,100,79.3673469387755,98
117199.351628374,4445996.47738453,2,100,71.3448275862069,58
117267.329081955,4445753.47340575,4,100,74.5,52
116728.186670313,4445869.80916459,8,100,74.3783783783784,74
117207.860756164,4446216.04127906,2,100,78.7254901960784,51
116285.507814987,4446544.49047692,1,100,83.1336898395722,187
115726.550331003,4446356.76929303,1,100,75.6930693069307,101
115776.21369734,4446728.76186729,1,100,73.425,80
115350.730938719,4446613.54635005,1,100,69.9827586206897,58
115277.41369734,4446908.91186729,2,100,73.32,75
115074.052983054,4447178.76186729,3,100,80.875,112
114704.450985476,4446934.37627407,3,100,69.6779661016949,59
114452.356554483,4447186.79758158,3,100,68.9523809523809,42
114636.642268769,4447378.58329586,1,100,70.7142857142857,56
114229.050906642,4447330.65140217,2,100,80.1162790697674,129
121865.821173976,4438997.83897009,8,100,85.6355140186916,107
122348.675235802,4438991.74263652,2,100,78.0769230769231,117
123602.56309493,4438626.00584319,1,100,83.1746987951807,166
115120.121954221,4446682.14489481,2,100,82.1559633027523,109
115517.582118393,4446808.30134097,1,100,68.6666666666667,57
115982.01369734,4446645.81186729,1,100,78.28,100
115915.538372665,4446265.36901015,1,100,71.2337662337662,77
116138.873491154,4446191.58403224,1,100,75.1030927835052,97
117118.785125911,4445736.79758158,2,100,73.8888888888889,63
116679.511942954,4445555.49432343,1,100,83.0175438596491,171
117177.633052179,4445356.06025439,1,100,83.9247311827957,93
117244.799684601,4444912.83033863,1,100,88.3566878980892,157
117034.126740818,4444693.81621512,2,100,58.3913043478261,23
117174.392801818,4444252.36261356,1,100,69.2089552238806,67
116946.285125911,4444362.51186729,3,100,78.8690476190476,84
117296.21369734,4443485.01186729,1,100,79.2666666666667,60
117244.21369734,4443355.51186729,1,100,64.3666666666667,30
117038.96369734,4443468.76186729,7,100,66.375,24
116980.499411626,4443076.79758158,1,100,68.7714285714286,70
117329.205293979,4442949.23455637,1,100,81.3865546218487,119
117027.96369734,4442924.76186729,1,100,64.725,40
117268.818348503,4442560.76768124,4,100,82.2093023255814,86
116889.707368226,4442770.99287995,1,100,73.9873417721519,79
117357.566638516,4442208.98245553,1,100,83.3137254901961,102
117039.33369734,4442023.71186729,1,100,80.96,125
117228.96369734,4441086.88686729,5,100,47.5,16
119717.521389648,4438653.5695596,1,100,75.4519230769231,104
119974.367543494,4438595.12725191,1,100,68.6461538461539,65
121569.505732738,4438663.83930092,1,100,77.8230088495575,113
122915.431088644,4438524.25099772,2,100,60.9565217391304,23
127730.761642545,4439321.27899058,1,100,74.3013698630137,73
128129.380364007,4439328.6229784,1,100,78.3425925925926,108
128250.21369734,4439522.99967217,3,100,74.0487804878049,41
128269.499411626,4439679.29758158,2,100,58.7857142857143,28
130795.21369734,4440556.26186729,2,100,72.4375,48
130864.499411626,4440715.36901015,2,100,52.2142857142857,14
130897.71369734,4440803.01186729,2,100,53.95,20
131325.059058165,4442365.50155801,2,100,78.7938144329897,97
131062.71369734,4442277.95304376,2,100,77.5,68
131618.21369734,4442373.51186729,1,100,55.7333333333333,30
132675.81369734,4441389.71186729,1,100,74.9866666666667,75
132807.582118393,4441282.51186729,1,100,60.2456140350877,57
132713.290620417,4441689.05032883,1,100,72.8269230769231,52
136524.077333704,4442782.73914002,3,100,71.9545454545455,44
136639.36263351,4442614.85229282,1,100,67.7659574468085,47
136749.906005032,4443124.66571344,1,100,62.5538461538462,65
137527.45507665,4443569.7532466,1,100,76.4367816091954,87
138378.862345989,4443165.75511053,4,100,70.1891891891892,37
138729.499411626,4443028.226153,1,100,65.2619047619048,42
138879.687381551,4443094.61713045,1,100,63.9473684210526,19
143364.720739594,4441503.63862785,1,100,82.943661971831,71
143552.71369734,4441483.76186729,1,100,71.0416666666667,48
143858.785125911,4441387.74996253,1,100,75.1746031746032,63
148964.248785059,4442768.30134097,1,100,82.1520467836257,171
149285.630364007,4442860.42853396,1,100,74.7777777777778,72
149629.555802603,4443055.53818308,3,100,74.8684210526316,76
148898.897907866,4442193.82765676,1,100,76.2631578947368,76
166505.21369734,4447547.51186729,3,100,80.5,36
166950.927983054,4447460.90472443,4,100,85.5535714285714,168
167747.15247285,4448141.89962239,1,100,81.2925170068027,147
167731.40417353,4447462.98805777,1,100,81.7063492063492,126
168234.635807893,4448377.38623915,2,100,82.8391959798995,199
178277.221571356,4448942.1181665,1,100,77.251968503937,127
178821.08869734,4449094.88686729,1,100,83.5541666666667,240
179515.451792578,4449633.94043872,4,100,80.9365079365079,63
180016.047030673,4449365.01186729,4,100,79.9444444444444,72
182248.80744734,4449861.41811729,1,100,85.34375,64
182280.21369734,4449387.51186729,5,100,81.7222222222222,198
183458.547030673,4450040.22020062,7,100,84.1666666666667,144
183623.934627573,4449775.76768124,3,100,71.4186046511628,43
186138.96369734,4450479.62725191,1,100,81.2211538461538,104
187568.897907866,4450694.88028834,4,100,74.9868421052632,76
194538.59520023,4447769.85290775,1,100,82.9826589595376,173
194861.347717959,4447756.53248585,1,100,70.4432989690722,97
194790.593444175,4448378.3346521,1,100,73.4303797468354,79
194979.730938719,4448446.23600522,1,100,82.1241379310345,145
195270.21369734,4448217.51186729,19,100,76.9666666666667,30
195321.486424613,4447719.78459456,1,100,80.7454545454545,165
195665.21369734,4448192.51186729,7,100,62.3,30
196294.927983054,4448268.08329586,3,100,83.6928571428571,140
196380.21369734,4447788.71876384,1,100,70.7758620689655,58
197787.461403762,4447785.53939023,1,100,76.3119266055046,109
197473.547030673,4448250.7169955,1,100,77.8632478632479,117
197922.375859502,4448211.97132675,1,100,81.2882882882883,111
198702.08869734,4447953.44936729,1,100,75.3541666666667,96
198936.901595429,4447189.58193098,1,100,76.0127388535032,157
200194.538850714,4447543.52413723,1,100,87.638036809816,326
200206.537226752,4446792.07069082,1,100,71.9558823529412,68
200362.093396588,4446691.68479962,1,100,78.4360902255639,133
206461.054818835,4444416.06326916,1,100,75.9345794392523,107
206930.007511773,4444080.91392915,1,100,81.9536082474227,194
207142.71369734,4443944.76186729,1,100,72.425,80
207726.451321102,4444162.01681779,1,100,75.019801980198,101
208957.136774263,4443508.20417498,1,100,72.6153846153846,65
209469.478403222,4442912.80598494,3,100,75.5441176470588,68
209676.752158878,4442789.43494421,2,100,77.2692307692308,78
210176.880364007,4442525.01186729,1,100,59.25,36
210389.368626917,4442907.30059968,4,100,76,71
210988.785125911,4442334.79758158,1,100,75.4857142857143,105
211170.21369734,4442022.03567681,1,100,71.2063492063492,63
211016.725325247,4441748.32582078,2,100,67.6744186046512,43
211426.367543494,4441824.05032883,1,100,71.6307692307692,65
211651.820840197,4441673.226153,1,100,68.5535714285714,56
212139.642268769,4441223.65472443,1,100,60.1714285714286,35
213603.405186702,4443009.32037793,1,100,66.2340425531915,47
215449.778914731,4444742.9466499,1,100,70.1304347826087,69
215965.451792578,4445417.74996253,1,100,73.3174603174603,63
216463.920593892,4445306.47738453,3,100,78.5086206896552,116
217259.860756164,4445633.10010258,1,100,76.1764705882353,85
217558.35529026,4445639.76850446,1,100,81.9380530973451,113
217456.880364007,4445349.17853396,1,100,61.4444444444444,27
217562.71369734,4445323.76186729,3,100,56.875,24
218090.507814987,4445401.923632,4,100,69.2647058823529,34
218044.625462046,4445129.27657317,1,100,72.9411764705882,68
218606.599239509,4445311.6684938,3,100,77.9156626506024,83
218522.71369734,4444878.58329586,1,100,79.4285714285714,84
218916.808524926,4444798.15841901,1,100,84.7327586206897,232
223336.304606431,4440793.23914002,1,100,84.5636363636364,330
223112.039784297,4440509.99012816,1,100,77.304347826087,115
223797.769252896,4440372.51186729,1,100,78.7777777777778,135
223458.785125911,4439966.79758158,1,100,68.6507936507936,63
223702.896624169,4439635.682599,2,100,68.7073170731707,41
223793.395515522,4439464.78459456,1,100,72.4242424242424,66
224553.675235802,4439439.05032883,1,100,67.525641025641,78
225738.448991458,4439247.21774964,1,100,80.3660130718954,153
226231.811330476,4439068.13316907,1,100,81.4260355029586,169
226477.098943242,4438643.33153942,3,100,73.8196721311475,61
226879.915189877,4438495.04918072,1,100,78.6492537313433,134
227209.48971544,4438746.2675234,1,100,82.9819004524887,221
228758.108434182,4437867.62464925,1,100,79.1278195488722,133
229399.102586229,4437674.45631173,1,100,80.0925925925926,108
229462.347030673,4438091.97853396,1,100,83.88,225
229736.752158878,4438001.64648268,1,100,76.1346153846154,104
229932.985974568,4437497.85840194,2,100,78.4257425742574,101
230326.922558099,4437317.44857615,2,100,72.4050632911392,79
232440.21369734,4436613.90075618,1,100,78.7592592592593,108
232798.728548825,4436231.32374848,2,100,78.7128712871287,101
233357.034506589,4436645.74886151,1,100,83.242774566474,173
233352.93369734,4436176.59186729,1,100,78.472,125
234005.356554483,4436343.08329586,2,100,75.4142857142857,70
234908.83869734,4435969.26186729,2,100,75.2125,80
236965.374987663,4435241.54412535,1,100,78.7096774193548,93
236497.857009442,4434885.18702653,2,100,83.3503184713376,157
236893.89369734,4434919.95186729,2,100,82.936,125
237712.158141784,4434755.56742285,1,100,86.3518518518518,216
238606.429913556,4434710.6199754,2,100,64.1081081081081,37
239210.114687439,4434967.46236234,2,100,78.7425742574257,101
239976.21369734,4434904.74716141,1,100,80.3058823529412,85
241163.850060976,4433864.63307941,2,100,80.9090909090909,99
242237.940970067,4434058.87550365,1,100,78.2424242424242,66
242071.652053504,4433771.68994948,2,100,84.0068493150685,146
242517.743109105,4433678.27657317,2,100,79.3647058823529,85
242639.799904237,4434182.78772936,3,100,85.6758620689655,145
243616.792644708,4434092.77502519,1,100,78.780701754386,114
259868.039784297,4431666.42491077,1,100,73.1304347826087,69
269652.658141784,4427532.51186729,2,100,79.7481481481481,135
121761.937835271,4405560.09807419,3,100,75.6379310344828,58
94988.3218054482,4411523.86321864,2,100,66.5405405405405,37
93847.4359195623,4411213.6229784,5,100,74.1111111111111,54
93620.7015022182,4411173.73137949,2,100,82.2073170731707,82
88424.1161363645,4416883.97528192,1,100,68.4390243902439,41
88722.1184592449,4418034.89281967,1,100,74.2539682539683,63
89139.5886973401,4419044.38686729,5,100,56.5625,16
89738.8979078664,4420269.35397255,1,100,71.1973684210526,76
92225.2136973401,4422767.51186729,1,100,64.5833333333333,36
92191.4902930848,4423023.25654814,3,100,76.2659574468085,94
92462.356554483,4422953.226153,1,100,76.0714285714286,70
92628.2136973401,4424153.55186729,1,100,75.84,125
94025.4768552348,4424596.19607782,1,100,70.3859649122807,57
94242.6274904436,4424669.58083281,1,100,71.9310344827586,58
94751.1227882492,4424432.96641274,7,100,76.7727272727273,22
95045.2136973401,4424763.76186729,5,100,74.5833333333333,48
95296.4299135563,4424658.18754297,1,100,69.9189189189189,37
95804.5420555491,4424541.46709117,1,100,75.7462686567164,67
96247.0781041198,4424841.41017237,2,100,79.9915254237288,118
96531.8136973401,4424825.91186729,2,100,74.84,50
96536.0757663056,4424593.54635005,2,100,65.2068965517241,29
97016.5773337037,4424747.96641274,1,100,62.3030303030303,33
97010.9279830544,4424529.65472443,3,100,60.7857142857143,42
98280.2136973401,4425299.95372776,2,100,60.906976744186,43
98615.9279830544,4425108.70234348,1,100,70.9523809523809,63
99212.3067205959,4425528.79093706,1,100,58.6511627906977,43
99273.7431091048,4425619.57069082,3,100,44.5294117647059,17
99595.7136973401,4425891.51186729,1,100,61.825,40
99891.2136973401,4426244.35802114,1,100,73.7846153846154,130
100392.356554483,4426736.08329586,1,100,81.8730158730159,126
101252.880364007,4427334.51186729,1,100,67.2888888888889,45
101392.521389648,4427496.35802114,2,100,64.0512820512821,39
102035.21369734,4427789.51186729,1,100,59.1,30
103097.042965633,4428979.82894046,1,100,65.1951219512195,41
103254.43056481,4429531.6684938,1,100,75.8433734939759,83
102633.105263605,4429575.94560223,1,100,82.0903614457831,166
101880.21369734,4430138.31186729,4,100,77.76,50
101245.988345227,4430141.24426166,5,100,72.056338028169,71
101524.829081955,4429919.8195596,3,100,69,26
99394.4390494528,4432045.18792363,1,100,72.6338028169014,71
99952.0781041197,4433053.02034187,4,100,71.7796610169491,59
100242.979654787,4433252.9373992,1,100,72.1489361702128,47
99804.7591518856,4433327.96641274,2,100,46.1818181818182,11
99967.7926447085,4433569.77502519,1,100,73.5368421052632,95
100431.81369734,4434278.91186729,1,100,68.28,50
100293.21369734,4434383.51186729,1,100,71.0166666666667,60
100021.752158879,4434595.20417498,1,100,76.0384615384615,78
99767.5821183927,4435209.88028834,3,100,69.9298245614035,57
99486.0960502813,4435172.51186729,1,100,71.4705882352941,51
99373.1548738107,4435270.15892611,2,100,67.0980392156863,51
99319.304606431,4435393.87550365,1,100,44.3181818181818,22
99478.0318791583,4435951.05732184,1,100,72.6,55
99767.5630949305,4436617.09018054,1,100,74.4578313253012,83
99602.9409700674,4436660.14823093,1,100,59.2909090909091,55
100048.007814987,4436904.86480847,1,100,74.0588235294118,68
100176.96369734,4437066.51186729,1,100,63.825,40
100178.634749972,4437261.9855515,1,100,69.140350877193,57
100741.71369734,4437923.94936729,1,100,81.2875,160
100423.932290305,4438097.18523412,1,100,83.7085427135678,199
100707.458595299,4438469.34860198,1,100,77.7755102040816,98
100892.297030673,4438927.92853396,1,100,67.9722222222222,72
101222.940970067,4439438.226153,1,100,74.6363636363636,77
101305.100060976,4441749.44368547,2,100,74.5113636363636,88
101550.21369734,4442577.51186729,8,100,64.14,50
101133.055802603,4442593.45923571,2,100,77.7684210526316,95
101260.943624347,4443003.7527432,1,100,80.8905109489051,137
101628.737187273,4444096.13602836,1,100,83.751677852349,149
101611.382528509,4445679.00537378,5,100,83.8441558441558,77
101232.435919562,4445778.51186729,1,100,80.6222222222222,135
101814.21369734,4449343.14344624,2,100,76.9894736842105,95
102485.308036963,4449601.75715031,1,100,69.5849056603774,53
103818.96369734,4449564.51186729,1,100,68.375,40
104723.290620417,4450568.88549366,1,100,75.1428571428571,91
104949.58869734,4450791.88686729,1,100,58.28125,32
105272.982928109,4451213.58879037,2,100,72.3384615384615,65
105618.600794114,4451077.67315761,1,100,60.8064516129032,31
107804.424223656,4450848.82765676,4,100,70.7105263157895,38
107873.897907866,4450624.22239361,1,100,74.7368421052632,76
108182.21369734,4451255.17853396,1,100,76.6444444444444,90
110714.116136364,4449043.24357461,1,100,64.0975609756098,41
110790.61369734,4448907.31186729,1,100,70.88,75
111809.230090783,4448094.80694926,1,100,68.5901639344262,61
111693.850060976,4448161.60277638,1,100,55.3333333333333,33
